bit,stimulus_items,variant,median_mean_cycles,min_mean_cycles,max_mean_cycles,passes
18,0,cross_probe_only_flipped,27.0,27.0,36.0,5
18,0,same_original_matching,29.0,27.0,32.0,5
18,0,same_probe_only_flipped,27.0,27.0,28.0,5
18,1,cross_original_matching,27.0,27.0,28.0,5
18,1,cross_probe_only_flipped,27.0,27.0,28.0,5
18,1,same_original_matching,29.0,28.0,30.0,5
18,1,same_probe_only_flipped,28.0,27.0,28.0,5
18,2,cross_original_matching,27.0,27.0,28.0,5
18,2,cross_probe_only_flipped,27.0,27.0,27.0,5
18,2,same_original_matching,31.0,28.0,31.0,5
18,2,same_probe_only_flipped,45.0,44.0,48.0,5
18,3,cross_original_matching,27.0,27.0,28.0,5
18,3,cross_probe_only_flipped,27.0,27.0,27.0,5
18,3,same_original_matching,48.0,47.0,49.0,5
18,3,same_probe_only_flipped,53.0,52.0,55.0,5
18,4,cross_original_matching,27.0,27.0,27.0,5
18,4,cross_probe_only_flipped,27.0,27.0,27.0,5
18,4,same_original_matching,50.0,49.0,53.0,5
18,4,same_probe_only_flipped,58.0,54.0,65.0,5
18,5,cross_original_matching,27.0,27.0,28.0,5
18,5,cross_probe_only_flipped,27.0,27.0,28.0,5
18,5,same_original_matching,51.0,50.0,59.0,5
18,5,same_probe_only_flipped,54.0,51.0,59.0,5
18,6,cross_original_matching,28.0,27.0,29.0,5
18,6,cross_probe_only_flipped,27.0,27.0,28.0,5
18,6,same_original_matching,70.0,60.0,95.0,5
18,6,same_probe_only_flipped,152.0,136.0,163.0,5
18,7,cross_original_matching,33.0,28.0,34.0,5
18,7,cross_probe_only_flipped,27.0,27.0,29.0,5
18,7,same_original_matching,258.0,251.0,270.0,5
18,7,same_probe_only_flipped,253.0,243.0,256.0,5
18,8,cross_original_matching,35.0,31.0,45.0,5
18,8,cross_probe_only_flipped,28.0,27.0,28.0,5
18,8,same_original_matching,291.0,262.0,301.0,5
18,8,same_probe_only_flipped,285.0,270.0,301.0,5
18,9,cross_original_matching,44.0,34.0,74.0,5
18,9,cross_probe_only_flipped,28.0,27.0,28.0,5
18,9,same_original_matching,280.0,274.0,308.0,5
18,9,same_probe_only_flipped,299.0,270.0,304.0,5
18,10,cross_original_matching,55.0,38.0,96.0,5
18,10,cross_probe_only_flipped,28.0,27.0,29.0,5
18,10,same_original_matching,288.0,284.0,300.0,5
18,10,same_probe_only_flipped,299.0,288.0,308.0,5
18,11,cross_original_matching,58.0,36.0,125.0,5
18,11,cross_probe_only_flipped,28.0,27.0,29.0,5
18,11,same_original_matching,280.0,268.0,293.0,5
18,11,same_probe_only_flipped,295.0,273.0,324.0,5
18,12,cross_original_matching,71.0,42.0,104.0,5
18,12,cross_probe_only_flipped,28.0,28.0,29.0,5
18,12,same_original_matching,302.0,283.0,338.0,5
18,12,same_probe_only_flipped,304.0,282.0,320.0,5
18,13,cross_original_matching,69.0,53.0,119.0,5
18,13,cross_probe_only_flipped,29.0,28.0,31.0,5
18,13,same_original_matching,338.0,329.0,356.0,5
18,13,same_probe_only_flipped,297.0,287.0,323.0,5
18,14,cross_original_matching,185.0,119.0,249.0,5
18,14,cross_probe_only_flipped,29.0,29.0,30.0,5
18,14,same_original_matching,345.0,335.0,351.0,5
18,14,same_probe_only_flipped,301.0,281.0,316.0,5
18,15,cross_original_matching,225.0,212.0,279.0,5
18,15,cross_probe_only_flipped,28.0,27.0,34.0,5
18,15,same_original_matching,343.0,333.0,413.0,5
18,15,same_probe_only_flipped,297.0,283.0,317.0,5
18,16,cross_original_matching,291.0,272.0,325.0,5
18,16,cross_probe_only_flipped,29.0,29.0,31.0,5
18,16,same_original_matching,370.0,342.0,411.0,5
18,16,same_probe_only_flipped,294.0,288.0,306.0,5
18,17,cross_original_matching,283.0,282.0,304.0,5
18,17,cross_probe_only_flipped,32.0,31.0,33.0,5
18,17,same_original_matching,368.0,350.0,459.0,5
18,17,same_probe_only_flipped,300.0,290.0,319.0,5
18,18,cross_original_matching,299.0,286.0,314.0,5
18,18,cross_probe_only_flipped,30.0,30.0,33.0,5
18,18,same_original_matching,499.0,351.0,523.0,5
18,18,same_probe_only_flipped,309.0,278.0,336.0,5
18,19,cross_original_matching,298.0,271.0,318.0,5
18,19,cross_probe_only_flipped,33.0,32.0,35.0,5
18,19,same_original_matching,476.0,353.0,503.0,5
18,19,same_probe_only_flipped,298.0,289.0,309.0,5
18,20,cross_original_matching,317.0,300.0,333.0,5
18,20,cross_probe_only_flipped,33.0,31.0,34.0,5
18,20,same_original_matching,511.0,473.0,518.0,5
18,20,same_probe_only_flipped,297.0,292.0,317.0,5
19,0,cross_original_matching,27.0,27.0,27.0,5
19,0,cross_probe_only_flipped,27.0,27.0,28.0,5
19,0,same_original_matching,29.0,28.0,38.0,5
19,0,same_probe_only_flipped,27.0,27.0,29.0,5
19,1,cross_original_matching,27.0,27.0,27.0,5
19,1,cross_probe_only_flipped,27.0,27.0,28.0,5
19,1,same_original_matching,29.0,29.0,31.0,5
19,1,same_probe_only_flipped,27.0,27.0,28.0,5
19,2,cross_original_matching,27.0,27.0,27.0,5
19,2,cross_probe_only_flipped,27.0,27.0,28.0,5
19,2,same_original_matching,31.0,28.0,47.0,5
19,2,same_probe_only_flipped,46.0,45.0,50.0,5
19,3,cross_original_matching,27.0,27.0,28.0,5
19,3,cross_probe_only_flipped,27.0,27.0,28.0,5
19,3,same_original_matching,49.0,48.0,54.0,5
19,3,same_probe_only_flipped,53.0,51.0,61.0,5
19,4,cross_original_matching,27.0,27.0,28.0,5
19,4,cross_probe_only_flipped,27.0,27.0,28.0,5
19,4,same_original_matching,54.0,48.0,56.0,5
19,4,same_probe_only_flipped,63.0,53.0,86.0,5
19,5,cross_original_matching,28.0,27.0,29.0,5
19,5,cross_probe_only_flipped,27.0,27.0,28.0,5
19,5,same_original_matching,54.0,52.0,65.0,5
19,5,same_probe_only_flipped,53.0,48.0,55.0,5
19,6,cross_original_matching,28.0,27.0,29.0,5
19,6,cross_probe_only_flipped,28.0,27.0,28.0,5
19,6,same_original_matching,69.0,61.0,82.0,5
19,6,same_probe_only_flipped,144.0,120.0,154.0,5
19,7,cross_original_matching,30.0,28.0,39.0,5
19,7,cross_probe_only_flipped,28.0,27.0,29.0,5
19,7,same_original_matching,260.0,250.0,280.0,5
19,7,same_probe_only_flipped,257.0,252.0,273.0,5
19,8,cross_original_matching,30.0,29.0,48.0,5
19,8,cross_probe_only_flipped,28.0,27.0,29.0,5
19,8,same_original_matching,288.0,287.0,301.0,5
19,8,same_probe_only_flipped,285.0,276.0,307.0,5
19,9,cross_original_matching,45.0,34.0,52.0,5
19,9,cross_probe_only_flipped,28.0,27.0,29.0,5
19,9,same_original_matching,290.0,279.0,302.0,5
19,9,same_probe_only_flipped,286.0,263.0,315.0,5
19,10,cross_original_matching,42.0,32.0,84.0,5
19,10,cross_probe_only_flipped,28.0,27.0,29.0,5
19,10,same_original_matching,293.0,274.0,305.0,5
19,10,same_probe_only_flipped,289.0,277.0,309.0,5
19,11,cross_original_matching,59.0,39.0,120.0,5
19,11,cross_probe_only_flipped,29.0,28.0,30.0,5
19,11,same_original_matching,277.0,260.0,301.0,5
19,11,same_probe_only_flipped,289.0,277.0,319.0,5
19,12,cross_original_matching,62.0,54.0,108.0,5
19,12,cross_probe_only_flipped,29.0,28.0,30.0,5
19,12,same_original_matching,308.0,295.0,310.0,5
19,12,same_probe_only_flipped,300.0,273.0,311.0,5
19,13,cross_original_matching,73.0,46.0,119.0,5
19,13,cross_probe_only_flipped,29.0,28.0,31.0,5
19,13,same_original_matching,344.0,319.0,355.0,5
19,13,same_probe_only_flipped,300.0,289.0,316.0,5
19,14,cross_original_matching,183.0,122.0,285.0,5
19,14,cross_probe_only_flipped,29.0,28.0,30.0,5
19,14,same_original_matching,336.0,333.0,386.0,5
19,14,same_probe_only_flipped,309.0,301.0,322.0,5
19,15,cross_original_matching,239.0,208.0,261.0,5
19,15,cross_probe_only_flipped,30.0,28.0,32.0,5
19,15,same_original_matching,351.0,337.0,445.0,5
19,15,same_probe_only_flipped,314.0,305.0,334.0,5
19,16,cross_original_matching,287.0,269.0,312.0,5
19,16,cross_probe_only_flipped,30.0,29.0,31.0,5
19,16,same_original_matching,367.0,344.0,398.0,5
19,16,same_probe_only_flipped,296.0,290.0,313.0,5
19,17,cross_original_matching,294.0,279.0,316.0,5
19,17,cross_probe_only_flipped,31.0,30.0,33.0,5
19,17,same_original_matching,382.0,351.0,466.0,5
19,17,same_probe_only_flipped,300.0,281.0,307.0,5
19,18,cross_original_matching,281.0,273.0,313.0,5
19,18,cross_probe_only_flipped,32.0,30.0,35.0,5
19,18,same_original_matching,477.0,388.0,496.0,5
19,18,same_probe_only_flipped,314.0,296.0,327.0,5
19,19,cross_original_matching,313.0,289.0,320.0,5
19,19,cross_probe_only_flipped,33.0,30.0,34.0,5
19,19,same_original_matching,480.0,386.0,518.0,5
19,19,same_probe_only_flipped,302.0,278.0,311.0,5
19,20,cross_original_matching,302.0,282.0,318.0,5
19,20,cross_probe_only_flipped,32.0,32.0,35.0,5
19,20,same_original_matching,507.0,461.0,550.0,5
19,20,same_probe_only_flipped,308.0,288.0,320.0,5
21,0,cross_original_matching,27.0,27.0,28.0,5
21,0,cross_probe_only_flipped,27.0,27.0,27.0,5
21,0,same_original_matching,30.0,28.0,31.0,5
21,0,same_probe_only_flipped,27.0,27.0,27.0,5
21,1,cross_original_matching,27.0,27.0,27.0,5
21,1,cross_probe_only_flipped,27.0,27.0,28.0,5
21,1,same_original_matching,29.0,29.0,33.0,5
21,1,same_probe_only_flipped,27.0,27.0,28.0,5
21,2,cross_original_matching,27.0,27.0,28.0,5
21,2,cross_probe_only_flipped,27.0,27.0,28.0,5
21,2,same_original_matching,36.0,28.0,45.0,5
21,2,same_probe_only_flipped,48.0,45.0,52.0,5
21,3,cross_original_matching,28.0,27.0,28.0,5
21,3,cross_probe_only_flipped,27.0,27.0,27.0,5
21,3,same_original_matching,48.0,48.0,50.0,5
21,3,same_probe_only_flipped,54.0,53.0,57.0,5
21,4,cross_original_matching,28.0,27.0,28.0,5
21,4,cross_probe_only_flipped,27.0,27.0,28.0,5
21,4,same_original_matching,50.0,50.0,52.0,5
21,4,same_probe_only_flipped,56.0,54.0,64.0,5
21,5,cross_original_matching,28.0,27.0,29.0,5
21,5,cross_probe_only_flipped,27.0,27.0,28.0,5
21,5,same_original_matching,55.0,52.0,58.0,5
21,5,same_probe_only_flipped,63.0,52.0,83.0,5
21,6,cross_original_matching,28.0,28.0,31.0,5
21,6,cross_probe_only_flipped,28.0,27.0,28.0,5
21,6,same_original_matching,79.0,68.0,87.0,5
21,6,same_probe_only_flipped,157.0,128.0,163.0,5
21,7,cross_original_matching,31.0,28.0,32.0,5
21,7,cross_probe_only_flipped,28.0,27.0,28.0,5
21,7,same_original_matching,263.0,237.0,277.0,5
21,7,same_probe_only_flipped,260.0,239.0,271.0,5
21,8,cross_original_matching,33.0,31.0,48.0,5
21,8,cross_probe_only_flipped,28.0,27.0,28.0,5
21,8,same_original_matching,272.0,266.0,285.0,5
21,8,same_probe_only_flipped,288.0,270.0,321.0,5
21,9,cross_original_matching,42.0,36.0,72.0,5
21,9,cross_probe_only_flipped,28.0,27.0,29.0,5
21,9,same_original_matching,284.0,272.0,296.0,5
21,9,same_probe_only_flipped,299.0,276.0,330.0,5
21,10,cross_original_matching,54.0,39.0,88.0,5
21,10,cross_probe_only_flipped,28.0,28.0,29.0,5
21,10,same_original_matching,283.0,279.0,296.0,5
21,10,same_probe_only_flipped,285.0,277.0,293.0,5
21,11,cross_original_matching,63.0,39.0,107.0,5
21,11,cross_probe_only_flipped,29.0,27.0,30.0,5
21,11,same_original_matching,288.0,274.0,301.0,5
21,11,same_probe_only_flipped,297.0,277.0,311.0,5
21,12,cross_original_matching,64.0,55.0,103.0,5
21,12,cross_probe_only_flipped,29.0,28.0,29.0,5
21,12,same_original_matching,305.0,287.0,319.0,5
21,12,same_probe_only_flipped,300.0,286.0,308.0,5
21,13,cross_original_matching,80.0,56.0,120.0,5
21,13,cross_probe_only_flipped,29.0,28.0,29.0,5
21,13,same_original_matching,344.0,309.0,356.0,5
21,13,same_probe_only_flipped,329.0,318.0,360.0,5
21,14,cross_original_matching,192.0,118.0,259.0,5
21,14,cross_probe_only_flipped,29.0,27.0,30.0,5
21,14,same_original_matching,347.0,335.0,384.0,5
21,14,same_probe_only_flipped,358.0,347.0,372.0,5
21,15,cross_original_matching,241.0,212.0,296.0,5
21,15,cross_probe_only_flipped,28.0,27.0,31.0,5
21,15,same_original_matching,377.0,354.0,391.0,5
21,15,same_probe_only_flipped,342.0,327.0,345.0,5
21,16,cross_original_matching,302.0,278.0,341.0,5
21,16,cross_probe_only_flipped,30.0,28.0,30.0,5
21,16,same_original_matching,359.0,337.0,414.0,5
21,16,same_probe_only_flipped,346.0,328.0,353.0,5
21,17,cross_original_matching,288.0,276.0,311.0,5
21,17,cross_probe_only_flipped,31.0,28.0,33.0,5
21,17,same_original_matching,370.0,343.0,433.0,5
21,17,same_probe_only_flipped,343.0,331.0,354.0,5
21,18,cross_original_matching,296.0,285.0,336.0,5
21,18,cross_probe_only_flipped,31.0,29.0,32.0,5
21,18,same_original_matching,493.0,385.0,543.0,5
21,18,same_probe_only_flipped,330.0,329.0,351.0,5
21,19,cross_original_matching,306.0,283.0,322.0,5
21,19,cross_probe_only_flipped,32.0,31.0,34.0,5
21,19,same_original_matching,533.0,398.0,549.0,5
21,19,same_probe_only_flipped,338.0,329.0,346.0,5
21,20,cross_original_matching,295.0,279.0,316.0,5
21,20,cross_probe_only_flipped,32.0,31.0,33.0,5
21,20,same_original_matching,523.0,505.0,547.0,5
21,20,same_probe_only_flipped,338.0,333.0,363.0,5
22,0,cross_original_matching,27.0,27.0,27.0,5
22,0,cross_probe_only_flipped,27.0,27.0,29.0,5
22,0,same_original_matching,28.0,28.0,29.0,5
22,0,same_probe_only_flipped,27.0,27.0,27.0,5
22,1,cross_original_matching,27.0,27.0,28.0,5
22,1,cross_probe_only_flipped,27.0,27.0,28.0,5
22,1,same_original_matching,30.0,28.0,35.0,5
22,1,same_probe_only_flipped,28.0,27.0,28.0,5
22,2,cross_original_matching,27.0,27.0,28.0,5
22,2,cross_probe_only_flipped,27.0,27.0,27.0,5
22,2,same_original_matching,30.0,29.0,41.0,5
22,2,same_probe_only_flipped,48.0,44.0,48.0,5
22,3,cross_original_matching,27.0,27.0,29.0,5
22,3,cross_probe_only_flipped,27.0,27.0,28.0,5
22,3,same_original_matching,48.0,48.0,49.0,5
22,3,same_probe_only_flipped,55.0,53.0,58.0,5
22,4,cross_original_matching,27.0,27.0,28.0,5
22,4,cross_probe_only_flipped,27.0,27.0,29.0,5
22,4,same_original_matching,51.0,49.0,54.0,5
22,4,same_probe_only_flipped,56.0,53.0,62.0,5
22,5,cross_original_matching,27.0,27.0,28.0,5
22,5,cross_probe_only_flipped,27.0,27.0,27.0,5
22,5,same_original_matching,55.0,50.0,64.0,5
22,5,same_probe_only_flipped,62.0,51.0,68.0,5
22,6,cross_original_matching,29.0,27.0,31.0,5
22,6,cross_probe_only_flipped,27.0,27.0,29.0,5
22,6,same_original_matching,76.0,66.0,102.0,5
22,6,same_probe_only_flipped,154.0,120.0,191.0,5
22,7,cross_original_matching,33.0,28.0,37.0,5
22,7,cross_probe_only_flipped,28.0,27.0,28.0,5
22,7,same_original_matching,263.0,245.0,268.0,5
22,7,same_probe_only_flipped,249.0,237.0,263.0,5
22,8,cross_original_matching,32.0,32.0,45.0,5
22,8,cross_probe_only_flipped,28.0,27.0,30.0,5
22,8,same_original_matching,302.0,295.0,318.0,5
22,8,same_probe_only_flipped,280.0,262.0,286.0,5
22,9,cross_original_matching,42.0,33.0,71.0,5
22,9,cross_probe_only_flipped,28.0,27.0,28.0,5
22,9,same_original_matching,283.0,271.0,327.0,5
22,9,same_probe_only_flipped,286.0,281.0,300.0,5
22,10,cross_original_matching,49.0,40.0,90.0,5
22,10,cross_probe_only_flipped,28.0,27.0,29.0,5
22,10,same_original_matching,287.0,269.0,306.0,5
22,10,same_probe_only_flipped,295.0,287.0,310.0,5
22,11,cross_original_matching,51.0,33.0,103.0,5
22,11,cross_probe_only_flipped,27.0,27.0,29.0,5
22,11,same_original_matching,273.0,261.0,295.0,5
22,11,same_probe_only_flipped,292.0,277.0,306.0,5
22,12,cross_original_matching,71.0,43.0,125.0,5
22,12,cross_probe_only_flipped,28.0,28.0,30.0,5
22,12,same_original_matching,291.0,282.0,327.0,5
22,12,same_probe_only_flipped,302.0,275.0,312.0,5
22,13,cross_original_matching,72.0,48.0,110.0,5
22,13,cross_probe_only_flipped,29.0,27.0,30.0,5
22,13,same_original_matching,339.0,325.0,351.0,5
22,13,same_probe_only_flipped,313.0,308.0,335.0,5
22,14,cross_original_matching,181.0,111.0,248.0,5
22,14,cross_probe_only_flipped,29.0,28.0,30.0,5
22,14,same_original_matching,358.0,328.0,359.0,5
22,14,same_probe_only_flipped,333.0,326.0,348.0,5
22,15,cross_original_matching,233.0,216.0,263.0,5
22,15,cross_probe_only_flipped,30.0,29.0,31.0,5
22,15,same_original_matching,353.0,342.0,410.0,5
22,15,same_probe_only_flipped,343.0,342.0,349.0,5
22,16,cross_original_matching,307.0,285.0,318.0,5
22,16,cross_probe_only_flipped,29.0,29.0,30.0,5
22,16,same_original_matching,345.0,337.0,430.0,5
22,16,same_probe_only_flipped,346.0,327.0,358.0,5
22,17,cross_original_matching,298.0,277.0,308.0,5
22,17,cross_probe_only_flipped,31.0,29.0,32.0,5
22,17,same_original_matching,415.0,358.0,483.0,5
22,17,same_probe_only_flipped,352.0,339.0,365.0,5
22,18,cross_original_matching,293.0,279.0,300.0,5
22,18,cross_probe_only_flipped,31.0,30.0,33.0,5
22,18,same_original_matching,487.0,396.0,534.0,5
22,18,same_probe_only_flipped,345.0,332.0,367.0,5
22,19,cross_original_matching,311.0,293.0,329.0,5
22,19,cross_probe_only_flipped,32.0,30.0,37.0,5
22,19,same_original_matching,555.0,412.0,567.0,5
22,19,same_probe_only_flipped,346.0,327.0,362.0,5
22,20,cross_original_matching,309.0,294.0,315.0,5
22,20,cross_probe_only_flipped,33.0,31.0,33.0,5
22,20,same_original_matching,547.0,510.0,567.0,5
22,20,same_probe_only_flipped,341.0,329.0,360.0,5
23,0,cross_original_matching,27.0,27.0,28.0,5
23,0,cross_probe_only_flipped,27.0,27.0,27.0,5
23,0,same_original_matching,27.0,27.0,32.0,5
23,0,same_probe_only_flipped,27.0,27.0,28.0,5
23,1,cross_original_matching,27.0,27.0,29.0,5
23,1,cross_probe_only_flipped,27.0,27.0,27.0,5
23,1,same_original_matching,29.0,28.0,31.0,5
23,1,same_probe_only_flipped,27.0,27.0,29.0,5
23,2,cross_original_matching,27.0,27.0,27.0,5
23,2,cross_probe_only_flipped,27.0,27.0,30.0,5
23,2,same_original_matching,32.0,29.0,39.0,5
23,2,same_probe_only_flipped,46.0,45.0,46.0,5
23,3,cross_original_matching,27.0,27.0,28.0,5
23,3,cross_probe_only_flipped,27.0,27.0,27.0,5
23,3,same_original_matching,49.0,48.0,53.0,5
23,3,same_probe_only_flipped,53.0,52.0,54.0,5
23,4,cross_original_matching,28.0,27.0,29.0,5
23,4,cross_probe_only_flipped,27.0,27.0,28.0,5
23,4,same_original_matching,52.0,49.0,57.0,5
23,4,same_probe_only_flipped,54.0,52.0,70.0,5
23,5,cross_original_matching,27.0,27.0,28.0,5
23,5,cross_probe_only_flipped,27.0,27.0,27.0,5
23,5,same_original_matching,53.0,52.0,56.0,5
23,5,same_probe_only_flipped,61.0,51.0,83.0,5
23,6,cross_original_matching,28.0,28.0,31.0,5
23,6,cross_probe_only_flipped,27.0,27.0,28.0,5
23,6,same_original_matching,70.0,66.0,78.0,5
23,6,same_probe_only_flipped,140.0,125.0,148.0,5
23,7,cross_original_matching,31.0,29.0,33.0,5
23,7,cross_probe_only_flipped,27.0,27.0,27.0,5
23,7,same_original_matching,278.0,246.0,284.0,5
23,7,same_probe_only_flipped,247.0,243.0,264.0,5
23,8,cross_original_matching,36.0,29.0,54.0,5
23,8,cross_probe_only_flipped,28.0,27.0,28.0,5
23,8,same_original_matching,280.0,272.0,291.0,5
23,8,same_probe_only_flipped,285.0,281.0,286.0,5
23,9,cross_original_matching,44.0,39.0,54.0,5
23,9,cross_probe_only_flipped,28.0,27.0,29.0,5
23,9,same_original_matching,279.0,274.0,321.0,5
23,9,same_probe_only_flipped,282.0,277.0,296.0,5
23,10,cross_original_matching,61.0,34.0,74.0,5
23,10,cross_probe_only_flipped,28.0,28.0,29.0,5
23,10,same_original_matching,273.0,262.0,290.0,5
23,10,same_probe_only_flipped,283.0,270.0,301.0,5
23,11,cross_original_matching,83.0,39.0,127.0,5
23,11,cross_probe_only_flipped,28.0,27.0,30.0,5
23,11,same_original_matching,272.0,264.0,287.0,5
23,11,same_probe_only_flipped,288.0,274.0,318.0,5
23,12,cross_original_matching,83.0,47.0,93.0,5
23,12,cross_probe_only_flipped,28.0,27.0,28.0,5
23,12,same_original_matching,307.0,300.0,312.0,5
23,12,same_probe_only_flipped,290.0,281.0,314.0,5
23,13,cross_original_matching,64.0,53.0,130.0,5
23,13,cross_probe_only_flipped,29.0,28.0,29.0,5
23,13,same_original_matching,328.0,307.0,345.0,5
23,13,same_probe_only_flipped,318.0,316.0,335.0,5
23,14,cross_original_matching,165.0,130.0,245.0,5
23,14,cross_probe_only_flipped,28.0,28.0,30.0,5
23,14,same_original_matching,350.0,341.0,383.0,5
23,14,same_probe_only_flipped,328.0,308.0,346.0,5
23,15,cross_original_matching,228.0,218.0,283.0,5
23,15,cross_probe_only_flipped,29.0,27.0,31.0,5
23,15,same_original_matching,367.0,338.0,428.0,5
23,15,same_probe_only_flipped,340.0,320.0,365.0,5
23,16,cross_original_matching,291.0,286.0,320.0,5
23,16,cross_probe_only_flipped,30.0,29.0,32.0,5
23,16,same_original_matching,362.0,350.0,413.0,5
23,16,same_probe_only_flipped,334.0,323.0,365.0,5
23,17,cross_original_matching,290.0,282.0,306.0,5
23,17,cross_probe_only_flipped,32.0,31.0,32.0,5
23,17,same_original_matching,373.0,334.0,511.0,5
23,17,same_probe_only_flipped,342.0,324.0,362.0,5
23,18,cross_original_matching,279.0,275.0,310.0,5
23,18,cross_probe_only_flipped,30.0,29.0,32.0,5
23,18,same_original_matching,538.0,409.0,548.0,5
23,18,same_probe_only_flipped,347.0,328.0,366.0,5
23,19,cross_original_matching,302.0,280.0,323.0,5
23,19,cross_probe_only_flipped,32.0,31.0,33.0,5
23,19,same_original_matching,536.0,470.0,545.0,5
23,19,same_probe_only_flipped,347.0,325.0,357.0,5
23,20,cross_original_matching,291.0,281.0,292.0,5
23,20,cross_probe_only_flipped,34.0,32.0,34.0,5
23,20,same_original_matching,537.0,520.0,549.0,5
23,20,same_probe_only_flipped,345.0,329.0,370.0,5
24,0,cross_original_matching,27.0,27.0,28.0,5
24,0,cross_probe_only_flipped,27.0,27.0,28.0,5
24,0,same_original_matching,29.0,28.0,37.0,5
24,0,same_probe_only_flipped,27.0,27.0,28.0,5
24,1,cross_original_matching,27.0,27.0,28.0,5
24,1,cross_probe_only_flipped,27.0,27.0,27.0,5
24,1,same_original_matching,30.0,28.0,30.0,5
24,1,same_probe_only_flipped,27.0,27.0,29.0,5
24,2,cross_original_matching,27.0,27.0,28.0,5
24,2,cross_probe_only_flipped,27.0,27.0,27.0,5
24,2,same_original_matching,29.0,28.0,42.0,5
24,2,same_probe_only_flipped,48.0,46.0,51.0,5
24,3,cross_original_matching,27.0,27.0,27.0,5
24,3,cross_probe_only_flipped,27.0,27.0,27.0,5
24,3,same_original_matching,48.0,48.0,49.0,5
24,3,same_probe_only_flipped,54.0,53.0,54.0,5
24,4,cross_original_matching,27.0,27.0,28.0,5
24,4,cross_probe_only_flipped,27.0,27.0,28.0,5
24,4,same_original_matching,52.0,49.0,53.0,5
24,4,same_probe_only_flipped,56.0,54.0,96.0,5
24,5,cross_original_matching,27.0,27.0,28.0,5
24,5,cross_probe_only_flipped,28.0,27.0,29.0,5
24,5,same_original_matching,54.0,51.0,60.0,5
24,5,same_probe_only_flipped,60.0,51.0,69.0,5
24,6,cross_original_matching,28.0,27.0,29.0,5
24,6,cross_probe_only_flipped,27.0,27.0,28.0,5
24,6,same_original_matching,75.0,68.0,88.0,5
24,6,same_probe_only_flipped,142.0,121.0,164.0,5
24,7,cross_original_matching,31.0,27.0,37.0,5
24,7,cross_probe_only_flipped,27.0,27.0,28.0,5
24,7,same_original_matching,276.0,251.0,289.0,5
24,7,same_probe_only_flipped,265.0,240.0,275.0,5
24,8,cross_original_matching,34.0,27.0,58.0,5
24,8,cross_probe_only_flipped,28.0,27.0,28.0,5
24,8,same_original_matching,280.0,264.0,292.0,5
24,8,same_probe_only_flipped,288.0,272.0,302.0,5
24,9,cross_original_matching,44.0,33.0,59.0,5
24,9,cross_probe_only_flipped,28.0,27.0,28.0,5
24,9,same_original_matching,292.0,281.0,299.0,5
24,9,same_probe_only_flipped,286.0,274.0,301.0,5
24,10,cross_original_matching,68.0,40.0,90.0,5
24,10,cross_probe_only_flipped,28.0,27.0,28.0,5
24,10,same_original_matching,282.0,279.0,297.0,5
24,10,same_probe_only_flipped,283.0,280.0,298.0,5
24,11,cross_original_matching,61.0,37.0,105.0,5
24,11,cross_probe_only_flipped,28.0,28.0,30.0,5
24,11,same_original_matching,278.0,272.0,291.0,5
24,11,same_probe_only_flipped,279.0,269.0,296.0,5
24,12,cross_original_matching,73.0,41.0,112.0,5
24,12,cross_probe_only_flipped,28.0,28.0,29.0,5
24,12,same_original_matching,308.0,285.0,326.0,5
24,12,same_probe_only_flipped,291.0,273.0,298.0,5
24,13,cross_original_matching,67.0,56.0,125.0,5
24,13,cross_probe_only_flipped,28.0,27.0,29.0,5
24,13,same_original_matching,337.0,318.0,348.0,5
24,13,same_probe_only_flipped,323.0,318.0,344.0,5
24,14,cross_original_matching,192.0,122.0,259.0,5
24,14,cross_probe_only_flipped,29.0,28.0,29.0,5
24,14,same_original_matching,372.0,353.0,402.0,5
24,14,same_probe_only_flipped,338.0,302.0,342.0,5
24,15,cross_original_matching,252.0,222.0,290.0,5
24,15,cross_probe_only_flipped,31.0,28.0,34.0,5
24,15,same_original_matching,377.0,334.0,461.0,5
24,15,same_probe_only_flipped,362.0,341.0,435.0,5
24,16,cross_original_matching,305.0,277.0,312.0,5
24,16,cross_probe_only_flipped,29.0,29.0,31.0,5
24,16,same_original_matching,385.0,363.0,469.0,5
24,16,same_probe_only_flipped,347.0,338.0,405.0,5
24,17,cross_original_matching,294.0,287.0,312.0,5
24,17,cross_probe_only_flipped,30.0,29.0,32.0,5
24,17,same_original_matching,444.0,349.0,508.0,5
24,17,same_probe_only_flipped,382.0,338.0,438.0,5
24,18,cross_original_matching,299.0,294.0,310.0,5
24,18,cross_probe_only_flipped,31.0,31.0,32.0,5
24,18,same_original_matching,505.0,447.0,575.0,5
24,18,same_probe_only_flipped,493.0,402.0,516.0,5
24,19,cross_original_matching,304.0,291.0,318.0,5
24,19,cross_probe_only_flipped,34.0,31.0,37.0,5
24,19,same_original_matching,537.0,480.0,545.0,5
24,19,same_probe_only_flipped,526.0,483.0,565.0,5
24,20,cross_original_matching,300.0,288.0,310.0,5
24,20,cross_probe_only_flipped,33.0,32.0,33.0,5
24,20,same_original_matching,562.0,516.0,570.0,5
24,20,same_probe_only_flipped,519.0,484.0,541.0,5
